"Data Source","World Development Indicators",
"Netherlands","NLD","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.57745081679391","12.1765411075241","-2.3128411724022","30.7104","7.67521176585797","24.6418464332431","25.5803215404023","20.0339630246974","20.8380651575504","8.00164363532576","-6.74217633714156","-23.3730388315547","-20.9810663090758","26.5421468128692","11.3681505891055","10.7942251938445","30.7154503234449","20.3922966759326","-50.3942269980649","41.664302055065","1.15278853580223","-16.4220383623144","17.4672473955985","28.2836365014489","-3.28310234569736","0.531392160842659","2.92242680587838","",
"Norway","NOR","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.1680969207471","-10.4180500107935","-23.7421263745482","29.2152","19.699539992199","10.7623973621258","28.6857868666244","11.8253866014453","-31.1268657987797","39.2450092112269","-7.58450775711844","-16.7049663586673","-10.6497161482315","44.5748006171659","50.4861988104601","24.7287389200434","41.6291187256716","25.903506888365","-66.0652061608378","91.4137648352825","13.6893990012325","-18.0586553452425","16.3715493168162","8.07158825967715","-24.1085550760469","-17.3955407127499","13.8231859480871","",
"Nepal","NPL","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-39.562223840055","6.31835198727524","-8.77627015360252","60.038","3.50473012659491","11.7131078215167","16.8188153102984","-19.8425423412054","-23.8736760459908","8.65905948280046","-26.5772057438433","4.49083417902902","19.9499112898752","51.5200587098985","30.2610037466376","-2.74346562515124","21.1883427996381","2.87790815149307","-52.4493062645739","40.4371719395066","5.23002531690029","-3.84960836632238","26.4550200931846","12.3330174663787","6.5618476544862","-4.57881906317507","6.73770499858928","",
"OECD members","OED","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.19999980926514","","-26.9948883057","31.8199996948","46.9799995422","25.2000007629","37.9563417388","7.87977993","67.006659361","","21.9758668191","12.1776895795128","-14.0903171560852","-0.586383644808108","14.8580986697777","-3.58248537606407","-12.7913350778235","6.17930407041853","",
"Other small states","OSS","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-19.2999992370605","26.8890991210938","-61.9221992492676","37.5","-16.6653842926","-32.7699279785","112.0299987793","50.3600006104","20.7000007629","58.4540435206","1.346642617","41.7473960966731","","56.7056671544","15.3202211456745","-18.8012606907273","26.2133501033816","30.924325888364","18.0662919474714","-11.5371560651469","33.3161656604091","",
"Panama","PAN","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-15.7023082497","15.4470986228","12.8347232678277","18.0372529956186","40.4296897065353","32.2703154359966","-18.4270423527886","-25.1918313022011","25.6141903778848","",
"Peru","PER","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.200000003","12.5324001312","-39.3125991821","19.7000007629","-28.0569725037","14.1696214676","33.5200004578","88.0500030518","-0.6999999881","29.7962158715","82.5260891946","66.3829350835812","-41.1296535996","79.2925832468","51.2581349939387","-21.3099568172178","17.39275097494","-28.0456176102994","-1.17364615598849","-34.407584714833","52.3094381084295","",
"Philippines","PHL","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1000003815","-61.5987014771","9.179599762","0.8999999762","-43.5507240295","-29.9244041443","-19.7199993134","41.4300003052","25.0100002289","21.3107701133","50.3014540726","36.0154160767658","-53.6517666108","71.5215469584","56.6690117861695","0.21508058455082","44.3777977280132","-7.89671352664021","21.6690899845965","-10.6388213652351","-3.28250329065581","",
"Palau","PLW","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.8000030518","-18.5090999603","-12.2530002594","22.2999992371","-3.5347223282","-24.9485912323","2.1900000572","29.4899997711","59.2999992371","20.7877013777","38.1308680473","23.2217457717578","-57.7975257013","41.9001677078","11.259097690917","-33.354474162219","34.1228498018397","3.03604347039699","-16.3881947572345","-23.411114905057","2.4246117743203","",
"Pre-demographic dividend","PRE","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.69949437778281","29.020482427183","48.7568390956774","33.1788","-8.35102884242836","-10.4143965524304","-22.6976876048854","-14.6727775635126","38.4341178134385","23.5072537796273","-4.64735896304754","41.9605338467806","23.760373776459","-53.4801914370315","35.0155926616158","-16.5614720769993","-30.9572958254506","3.02704145035542","22.7156270921853","-33.8397786360256","-0.678520504798685","-9.76395266993764","",
"Paraguay","PRY","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-40.334582029","35.4433645824374","","5.0577060326","27.7444003575216","3.34188168081855","-1.86271344499629","23.9744784404369","22.9955948041079","-18.6452751749112","2.18638455097946","",
"Romania","ROU","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-67.7399978637695","-36.5","-25.3424663544","-25.2948894501","96.6699981689","42.4599990845","99.3000030518","58.7441130298","54.2325949367","32.835342395486","-72.1774388184","26.1475689872","-6.58281668037937","-18.1629364703549","9.8017436153667","27.2900765709972","-5.15507461481016","-6.43233803115821","-1.11493617551996","",
"Russian Federation","RUS","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-84.2300033569","284","-32.1932258606","52.4238471985","34.7700004578","68.5","12.7600002289","64.9448197726","61.9797496693","21.942485589986","-73.4306174493","106.6326182883","21.6731212730261","-23.3773803143733","7.70214573152126","-1.70147296282037","-48.9829044466656","0.801269895162449","48.7326349215779","",
"Rwanda","RWA","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-26.7900009155273","42.2999992370605","","3.6900684834","3.8399999142","49.4500007629","83.5999984741","110.9887562304","-48.857268432","35.5731012998174","","28.4502300455","9.02481844167453","-3.90158189112108","4.38613556427934","23.6416884153798","-6.54024517904253","-17.7293622800039","4.00144202366766","",
"Sudan","SDN","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-12.4450711016463","37.8523082999225","0.880993718140521","75.9264","0.696257071138828","10.0766971509664","1.22208814972953","-46.9425803529542","-3.47663844106042","51.3163960406226","-25.9056253701934","-15.403687468677","-21.6062388008018","37.2726075312093","14.5722823079242","9.9671860447214","39.879363941342","25.9710991051238","-52.9464358215628","76.7498478393183","18.4388832648356","-21.1514394567164","28.8851496638034","-2.97623684203576","-1.06345769231789","-18.8619710546784","-0.471908497273221","",
"Solomon Islands","SLB","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-56.0261993408203","-24.2000007629395","0.4234724641","21.2564315796","23.5599994659","57.2200012207","41","16.6465439179","23.9918920085","57.3947826086957","-35.985945062","-23.0971974884","5.36484975466411","3.04897959186519","3.36102550693969","9.6311491014569","-10.2917924049757","5.33845932186408","4.42981087302308","",
"Slovenia","SVN","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.16889953613281","18.993200302124","-3.70000004768372","-9.5137910843","1.9977611303","78.25","42.0600013733","128.5","-6.9462833365","74.2746074496","94.9716435100815","-66.8533570622","16.1436392694","-20.3131725170331","-30.7419738669996","1.7513067612559","11.971569804179","2.91895225768473","-14.6760624339472","-7.33040538066519","",
"Sweden","SWE","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-18.9753056995237","11.5089577822073","-10.5778370746076","30.2776","16.9899506899114","31.1975392965238","35.9579696779962","10.0123923121318","7.64736761155802","71.47010798751","-20.4419598275316","-29.261283882042","-29.1009413970064","60.5145493595939","33.807144960168","9.10189070079581","44.4124328099557","-3.06442667820038","-53.1812660461098","65.9998350558372","32.5646937408722","-18.5164658047037","19.7495298439581","23.9322834510286","-8.58617833482405","-1.57193368795521","-1.46514407226561","",
"Swaziland","SWZ","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Thailand","THA","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-41.0999984741","-78.7559967041","34.3185005188","42.2999992371","-54.0934371948","3.0288345814","18.3400001526","147.1799926758","-6.4400000572","3.7896365043","6.1682397748","39.3979567963815","-50.5230769231","72.7679149069","52.1350369947895","-4.73156178649364","39.6126510634909","-12.9035599697218","15.5888783629639","-22.7753013249378","21.6414788677812","",
"Tajikistan","TJK","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.290199279785","17.5055999755859","-3.29999995231628","8.5283966064","1.6184849739","33.2200012207","46.7099990845","36.7999992371","-1.3493523366","-6.4895947426","-2.75813985916475","-9.9100907696","-10.217931982","0.839405844945085","26.6571387208703","14.9385510245351","7.57973265748553","1.09730061568611","-3.26232737725941","-10.3072307338827","",
"Tunisia","TUN","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-47.0279998779297","-6.37739992141724","16.7999992370605","9.0001916885","-28.9788722992","-2.5","14.9200000763","4.1999998093","11.0993208829","47.9274116523","15.599173553719","-3.0831099196","40.5650950612","11.6628381556504","-13.4317186587606","-12.0659177445962","-11.5930007864786","-9.27375812264156","-11.4741862074652","-0.97917691171665","",
"Turkey","TUR","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2999992371","109.8917007446","-53.1221008301","254.5","-51.1952514648","-30.210144043","-33.4700012207","113.1999969482","32.9099998474","49.4656259382","-3.9930102236","74.8216489884726","-62.4008233309","99.6045440147","21.3688256185371","-37.0059103540285","60.6894778845162","-26.2603404537075","14.4068521345257","-32.0650914605886","-9.24035719390604","",
"Tuvalu","TUV","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uganda","UGA","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ukraine","UKR","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-82.25","20.2000007629395","75.1523666382","-36.295501709","26.6800003052","40.2999992371","170.3000030518","52.8202885877","48.6466380544","112.218971358177","-82.1898922469","31.0764744535","53.8430605427367","-36.2945478151694","-4.0637284968324","-21.2669510267306","-51.504594192289","1.4577419169316","27.8001436217718","",
"Upper middle income","UMC","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.55913978494622","26.3067046211616","4.46426430746363","7.05515136214454","-1.53928609711652","34.1106538637403","20.2636663257188","31.008181008181","26.6685902125862","19.5260447597276","-10.1391866598605","-13.0424558734511","-23.3662492313519","26.380037102777","8.99353954103466","3.00158236936154","13.619200111241","3.52920194755608","-38.4852563340138","23.4538173189184","12.7820791594404","-0.00247952856932132","13.40569","29.60125","11.3906381873661","-0.726601583369757","9.53501570496198","",
"Uzbekistan","UZB","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.699996948242","25.6905994415283","-50.4567985534668","-12.3999996185303","18.7352104187","-20.1183052063","-35.1300010681","14.3000001907","-50.4000015259","-21.9940062861","79.0432908545727","","","","","","","","","","","",
"British Virgin Islands","VGB","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.744062373248","-68.1764538314","46.9332430068","0.480535164607687","-26.8171740731691","19.940316658913","5.09392092006518","7.50950504531087","-7.15948558641091","-0.603722192577227","",
"Vanuatu","VUT","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-19.2000007629","-13.8247995377","-30.349899292","56.0999984741","-17.2560253143","-22.1349487305","44.9199981689","37.5999984741","50.0999984741","24.7863701502","17.2047126877","15.542894469444","-41.7082822953","53.736430394","32.0866977540424","-17.4161791177776","15.7488701987344","-7.4468329215902","3.86444515255844","-26.6224993967534","17.6169321671275","",
"Zambia","ZMB","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6780416883","17.3890813568027","-1.2948006779361","-3.47325729988206","39.8671680713953","-3.95724955177771","-45.6083737225729","-19.3295925225028","",
"Zimbabwe","ZWE","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4000015258789","-46.8391990661621","-58.146900177002","140.600006103516","-24.5719242096","134.2766723633","97.9400024414","-74.7600021362","-26.7000007629","36.5822595145","912.2812791399","-83.7869617283215","","","","","","","","","","",
