Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
01-Jan-13,4761.8,4792.9,4761.8,4786.2,463144326,7288.59
02-Jan-13,4804.15,4830.9,4804.15,4818.9,613767891,10643.17
03-Jan-13,4831.65,4839.85,4814.8,4835.7,640778644,11247.72
04-Jan-13,4837.15,4846.35,4816.55,4844,743342265,11463.24
07-Jan-13,4858.65,4861.35,4823.9,4831.45,742363616,11335.42
08-Jan-13,4828.7,4840.75,4811.25,4837.95,628814618,10856.37
09-Jan-13,4840.65,4857.75,4808.05,4815.75,821766995,12619.55
10-Jan-13,4831.25,4843.15,4792.65,4809.2,766587245,11788.72
11-Jan-13,4833.6,4836,4770.55,4778.15,644547668,13104.63
14-Jan-13,4787,4843.6,4779.8,4836.7,574456297,12002.68
15-Jan-13,4844.35,4867.8,4833.6,4858.9,600713885,12298.08
16-Jan-13,4854.7,4860.75,4801.05,4807.55,601240983,12057.04
17-Jan-13,4807.3,4842.1,4803.8,4831.35,584896236,12932.99
18-Jan-13,4842.85,4861.7,4834.4,4844.05,622166307,14155
21-Jan-13,4855.9,4862.3,4845.4,4856,531437438,11003.13
22-Jan-13,4854.9,4872.7,4817.6,4822.35,581198658,11811.53
23-Jan-13,4824.95,4841.35,4786.8,4814.8,681086961,12062.1
24-Jan-13,4809.95,4820.95,4758.25,4763.85,889680966,14235.39
25-Jan-13,4766.9,4819.5,4757.85,4816.45,819234194,12365.51
28-Jan-13,4820.7,4831.05,4808.8,4818.3,544113756,10379.8
29-Jan-13,4812.7,4845.7,4790.9,4794.8,727496523,14347.42
30-Jan-13,4803.35,4814.75,4788.85,4797.15,611815741,11513.15
31-Jan-13,4791.5,4803.65,4784.2,4795.3,918873976,15422.73
01-Feb-13,4798.9,4814.5,4769.1,4775.9,672545141,11470.83
04-Feb-13,4790.7,4802.7,4755.55,4759.25,583134307,10892.93
05-Feb-13,4737.4,4743.5,4723.15,4733.6,564375371,10390.74
06-Feb-13,4751.15,4761.4,4734.55,4738.1,596189475,10924.73
07-Feb-13,4725.2,4753.9,4705.9,4713.25,568309551,10573.58
08-Feb-13,4707.9,4721,4668.9,4682.55,597349441,11844.86
11-Feb-13,4691.85,4692.25,4668.8,4677.85,423362594,8787.35
12-Feb-13,4675.9,4693.2,4659.85,4690.3,669280126,9414.29
13-Feb-13,4701.85,4726.5,4682.9,4688.45,574689290,10461.26
14-Feb-13,4688.5,4693,4642.3,4650.35,648543851,12160.78
15-Feb-13,4634.8,4653.85,4616.9,4647.25,564577554,9515.72
18-Feb-13,4647.95,4669,4646.55,4659.6,419459135,7542.61
19-Feb-13,4660.75,4701.75,4652.1,4697.1,467442574,7616.9
20-Feb-13,4712,4718.1,4696,4698.35,589626136,9536.28
21-Feb-13,4679.4,4679.4,4617.2,4621.75,559255429,12705.38
22-Feb-13,4613.75,4640.45,4607.9,4621.8,486078552,9353.8
25-Feb-13,4633.4,4638.25,4590.5,4611.65,567835737,9163.37
26-Feb-13,4602.25,4602.25,4529.2,4537.1,538534011,9859.41
27-Feb-13,4550.45,4583.25,4527.3,4568.2,697288854,11380.72
28-Feb-13,4589.25,4608.5,4464.7,4477.5,1324765922,21223.11
01-Mar-13,4483,4515.75,4475.3,4499.75,670128620,11664.78
04-Mar-13,4491.35,4491.35,4450.6,4470.15,779974842,9878.54
05-Mar-13,4483.65,4542.5,4483.65,4539,662436703,10312.21
06-Mar-13,4557.1,4581.1,4555.25,4570.45,641064898,10578.72
07-Mar-13,4560.8,4608.35,4560.8,4601.55,513784231,9445.67
08-Mar-13,4613,4664.35,4613,4660.65,572770298,10642.2
11-Mar-13,4661,4682.7,4653.85,4661.25,487508823,9525.35
12-Mar-13,4662.65,4669.85,4622.5,4636.9,493675568,9110.25
13-Mar-13,4620.4,4620.4,4579.45,4585,495844749,8683.48
14-Mar-13,4582.15,4631.45,4540.4,4625.75,581968423,11334.56
15-Mar-13,4629.15,4655.85,4594.55,4598.2,615887464,11785.33
18-Mar-13,4566.95,4583.2,4556,4572.65,416772557,8185.75
19-Mar-13,4586.1,4587.45,4492.2,4500.85,624037871,12655.94
20-Mar-13,4497.75,4500.15,4438,4446.05,740546421,11719.33
21-Mar-13,4452.65,4489.3,4407.45,4413.5,661077842,11591.11
22-Mar-13,4413.95,4431.75,4386.3,4404.5,607737983,9853.27
25-Mar-13,4436.1,4453.65,4382.5,4390.3,593864153,9527.23
26-Mar-13,4379,4400.55,4376.85,4394.6,488800196,8272.64
28-Mar-13,4397.85,4444.15,4370.15,4438.35,740669186,13485.04
01-Apr-13,4449.35,4471.2,4441.4,4465.6,437234665,6595.24
02-Apr-13,4460.9,4511.2,4459.35,4508.8,515164915,8259.05
03-Apr-13,4504,4515.3,4442.05,4457.2,631450536,9859.53
04-Apr-13,4433.2,4433.4,4373.25,4378.65,520184267,8678.93
05-Apr-13,4373.6,4386.5,4353.35,4366.65,497281859,9061.15
08-Apr-13,4365.65,4381.3,4358.5,4361.15,377216908,6566.47
09-Apr-13,4379.15,4404,4319.15,4323.4,474927172,8866.14
10-Apr-13,4349.1,4370.45,4305,4366.45,522235755,9106.15
11-Apr-13,4393.65,4397.8,4353.7,4388.05,486208423,9857.51
12-Apr-13,4343.65,4362.85,4335.6,4352.75,432386104,10541.43
15-Apr-13,4338.55,4395.7,4335.65,4376.05,469185445,10950.82
16-Apr-13,4368.65,4463.6,4368.65,4457.55,528401499,10144.58
17-Apr-13,4471.2,4496.25,4449.9,4461.75,588553853,12451.21
18-Apr-13,4457.7,4532.65,4457.7,4526.8,519364950,11087.09
22-Apr-13,4531.75,4581.05,4531.75,4574.4,593373532,10757
23-Apr-13,4581.05,4581.05,4540.6,4572.4,544324030,9451.9
25-Apr-13,4586.15,4628.25,4586.15,4624.3,678171060,14980.31
26-Apr-13,4615.95,4620.65,4583.95,4591.65,497774791,10732.18
29-Apr-13,4595.55,4628.15,4593,4620.9,470178715,9034.44
30-Apr-13,4640.05,4658.35,4595.2,4641.75,551857569,11563.15
02-May-13,4630.4,4706.4,4630.4,4695.05,562600174,12116.38
03-May-13,4692.1,4696.6,4651.05,4659.1,573313452,11336.71
06-May-13,4659.55,4688.3,4652.25,4685.6,467999582,8541.48
07-May-13,4694.7,4741.6,4694.7,4737.55,518889030,10108.59
08-May-13,4751.7,4760.85,4725.25,4754.45,524008420,9415.12
09-May-13,4760,4764,4731.1,4737.7,495415859,9505.2
10-May-13,4735.6,4774.4,4735.6,4769.2,451334686,9142.37
11-May-13,4765.1,4783.8,4765.1,4779.75,57038822,836.97
13-May-13,4773.9,4776.45,4684.35,4689.75,425934801,8009.17
14-May-13,4694.8,4721.5,4684.35,4702.5,407804938,8449.3
15-May-13,4718.55,4815.05,4718.55,4810.95,617235740,12256.21
16-May-13,4799.8,4844.9,4799.8,4830.25,596788586,11929.27
17-May-13,4832.75,4853.55,4814.55,4847.1,600740997,10898.96
20-May-13,4854.95,4877.65,4815,4821.95,517751037,10155.65
21-May-13,4819.05,4833.75,4780.3,4788.2,485135923,9638.97
22-May-13,4798.3,4814.05,4753.15,4766.85,478322366,10255.58
23-May-13,4737.3,4751.6,4659.85,4668.2,620703121,12940.27
24-May-13,4695.4,4699.9,4644.6,4685.6,485605889,10349.34
27-May-13,4690.45,4764.35,4684.4,4756.4,387208816,8871.24
28-May-13,4759,4789.25,4743.95,4777.05,440132376,9517.7
29-May-13,4781.75,4783.9,4745,4766.65,457012678,9091.83
30-May-13,4745.1,4777.7,4745.1,4774,623688138,13342.16
31-May-13,4759.2,4759.2,4675.8,4681.45,634656843,13305.22
03-Jun-13,4688.6,4693.65,4640.85,4659.3,452970666,9295.83
04-Jun-13,4662,4695.5,4645.15,4652.55,444446995,8986.94
05-Jun-13,4644.35,4663.25,4629.95,4656.5,442402779,8029.44
06-Jun-13,4634.55,4676.6,4619.05,4653.4,458826906,8681.32
07-Jun-13,4640.7,4687.8,4615.2,4621.1,459633378,8558.64
10-Jun-13,4638.75,4656.7,4590.55,4604.4,479486471,7854.23
11-Jun-13,4582.7,4593.95,4523.95,4529.85,603589439,10781.76
12-Jun-13,4516,4526,4487.8,4502.2,540303914,10710.23
13-Jun-13,4464.05,4478.05,4441.75,4447.4,504585345,9602.01
14-Jun-13,4480.85,4533.45,4480.85,4525.95,473273514,9051.66
17-Jun-13,4533.9,4560.25,4498.7,4557.5,430098635,8110.65
18-Jun-13,4553.05,4574.4,4534.45,4540.7,470609443,8354.82
19-Jun-13,4534.95,4556.45,4523.45,4552.7,441839326,8272.44
20-Jun-13,4504.65,4504.65,4424.45,4429.65,522559010,10586.03
21-Jun-13,4415.25,4446.8,4392.15,4420.15,606401247,10951.32
24-Jun-13,4400.8,4400.8,4331.7,4345.6,532405519,9709.74
25-Jun-13,4356.45,4389.2,4317.7,4350.1,630184264,11079.17
26-Jun-13,4365.5,4371.85,4330.1,4335.5,509314919,9406.63
27-Jun-13,4377,4400.55,4360.3,4393.9,677161821,13649.64
28-Jun-13,4441.35,4516.35,4441.35,4510.9,610394037,14042.68
01-Jul-13,4509.35,4574.55,4506.5,4572.05,550855369,9764.39
02-Jul-13,4564.65,4579.3,4539.55,4542.8,501373283,9416.4
03-Jul-13,4511.2,4511.2,4467.55,4473.35,515732397,9214.14
04-Jul-13,4490.55,4525.8,4482.8,4517.7,609349860,9830.15
05-Jul-13,4555.45,4566.6,4528.65,4535.8,426353502,7821.32
08-Jul-13,4511.15,4515.2,4470.6,4501.25,465418161,8580.87
09-Jul-13,4518.9,4542,4518.9,4539.95,467660444,8706.23
10-Jul-13,4548.6,4556.85,4504.05,4511.4,449904083,8581.54
11-Jul-13,4562.3,4600.15,4562.3,4586.45,430049554,8261.06
12-Jul-13,4626.05,4636.7,4595.35,4630.95,416783633,10001.67
15-Jul-13,4619.55,4659.2,4615.05,4655.7,491513328,8214.17
16-Jul-13,4586.15,4604.4,4573.55,4596.5,549743024,9991.87
17-Jul-13,4609.1,4623.55,4567.45,4597.7,641041143,13312.94
18-Jul-13,4606.15,4654.6,4601.4,4647.55,529156560,11951.54
19-Jul-13,4661.8,4662.2,4627.15,4632.75,498270797,11839.98
22-Jul-13,4618.65,4656.55,4618.65,4631.1,393750884,8401.21
23-Jul-13,4652.9,4673,4652.9,4660.75,446631853,9295.43
24-Jul-13,4629.4,4635.45,4570.2,4588.25,510324658,11195.69
25-Jul-13,4574.15,4585.45,4526.25,4531.8,688570828,13891.69
26-Jul-13,4552.1,4557.85,4491.65,4507.25,525522677,11102.38
29-Jul-13,4496.3,4500.2,4456.75,4459.9,463944315,8529.61
30-Jul-13,4462.5,4471.95,4386.65,4390.35,536961572,9785.7
31-Jul-13,4376.95,4383.35,4319.7,4379.65,724307725,14038.11
01-Aug-13,4402.7,4428.4,4322.25,4354,701539684,12462.87
02-Aug-13,4369.35,4376.8,4290.15,4314.95,666357410,11072.6
05-Aug-13,4320.15,4339.95,4299.45,4323.35,562802292,9387.66
06-Aug-13,4305.15,4305.15,4199.55,4214.15,617918538,10395.09
07-Aug-13,4217.8,4240.5,4184.85,4213.85,677807191,11997.84
08-Aug-13,4208.45,4255.3,4208.45,4250.35,551636280,10626.66
12-Aug-13,4279.1,4311.8,4249.55,4293.2,534679026,10793.72
13-Aug-13,4286.75,4363.7,4276.1,4360.65,585815376,11037.38
14-Aug-13,4372.5,4398.05,4362.45,4392.05,616227453,10982.87
16-Aug-13,4365.6,4368.25,4217.1,4224.3,631317873,13386.15
19-Aug-13,4214.55,4214.55,4114.85,4151.95,565562909,10727.08
20-Aug-13,4109.75,4149.05,4077.85,4138.4,627527414,11928.09
21-Aug-13,4202.25,4209.55,4048.55,4069.45,660888077,13153.85
22-Aug-13,4052.95,4142.7,4032.15,4136.1,651091263,13293.52
23-Aug-13,4152.05,4187.7,4124.75,4183.65,564174054,11627.54
26-Aug-13,4203.95,4228,4179.25,4194.5,538070771,9911.25
27-Aug-13,4163.3,4163.3,4054.7,4060.7,623450162,11750.83
28-Aug-13,4022.8,4067.3,3937.7,4047.7,731423032,15013.17
29-Aug-13,4068.5,4141.7,4062.9,4132.8,830816825,15480.54
30-Aug-13,4134.7,4187.35,4103.35,4175.85,724189635,16328.67
02-Sep-13,4182.65,4241.75,4182.65,4235.25,522952550,9369.34
03-Sep-13,4253.85,4256.2,4082.5,4092.9,591754990,11136.25
04-Sep-13,4104.1,4171,4084.7,4164.5,544347216,10868.9
05-Sep-13,4234.15,4282.35,4234.15,4264.05,685155442,14001.52
06-Sep-13,4281.6,4323.05,4248.7,4319.4,630434323,12993.9
10-Sep-13,4361.05,4467.2,4361.05,4463.55,644262600,14662.69
11-Sep-13,4458.9,4496.2,4434,4489.45,785155221,13442.12
12-Sep-13,4503.7,4504.85,4423.05,4445.95,774429178,12610.14
13-Sep-13,4433.1,4471,4430.6,4450.45,617934505,10690.93
16-Sep-13,4507.15,4517.3,4412.6,4440.9,607696184,11886.26
17-Sep-13,4429.95,4448.3,4414.6,4444.5,400306038,8553.78
18-Sep-13,4457.55,4487.55,4440.9,4478.35,418759586,8475.53
19-Sep-13,4576,4643,4576,4627.85,791378981,17350.4
20-Sep-13,4622.35,4636.85,4503.05,4560.1,867544889,17882.18
23-Sep-13,4516.3,4549.15,4471.55,4482,508956905,10640.12
24-Sep-13,4459.8,4515.35,4459.8,4484.1,497898648,10892.09
25-Sep-13,4490.05,4497.45,4432.65,4477.05,557068837,10830.76
26-Sep-13,4476.75,4503.25,4472.05,4482.3,605452681,11953.41
27-Sep-13,4497.65,4502.8,4448.8,4455.95,460650998,9172.43
30-Sep-13,4433.85,4434,4381.6,4392.05,420953347,8971.42
01-Oct-13,4405,4425.75,4367.15,4422.9,448828137,8639.69
03-Oct-13,4448,4517.15,4443.25,4512.65,551207897,11715.97
04-Oct-13,4499.35,4543.4,4499.1,4516.15,536091228,10111.2
07-Oct-13,4505.9,4524.95,4471.2,4522.8,430670903,8782.35
08-Oct-13,4569.15,4573.85,4528.25,4536.45,518950128,9920.09
09-Oct-13,4512.3,4596.75,4505.75,4592.45,585281390,11170.71
10-Oct-13,4589.8,4617,4582.85,4607.5,499752037,10013.24
11-Oct-13,4661.35,4661.35,4627.75,4651.8,548356069,11945.92
14-Oct-13,4651.45,4675.8,4649.55,4665.95,480822006,9332.53
15-Oct-13,4689.9,4696.75,4623.35,4639.5,585376032,10541.81
17-Oct-13,4646.45,4659,4604.9,4612.05,574115740,11679.72
18-Oct-13,4628.5,4713.4,4628.5,4706.9,590432109,11816.49
21-Oct-13,4715.55,4737,4703.15,4731,630433420,11467.58
22-Oct-13,4723.95,4749.05,4723.9,4738.35,687922994,10719.74
23-Oct-13,4746.1,4752.1,4680.5,4723.5,636990241,11300.02
24-Oct-13,4715.35,4773.8,4700.55,4713,633507947,11294.93
25-Oct-13,4705.35,4715.05,4684.2,4693.4,453650743,9046.72
28-Oct-13,4699.5,4710,4652.3,4656.85,436033418,8268.3
29-Oct-13,4660.4,4744.95,4640.05,4741.1,576422286,11850.64
30-Oct-13,4751.05,4775.8,4745.6,4764.3,537298099,11317.48
31-Oct-13,4755.45,4811.15,4755.45,4804.85,820077988,15400.96
01-Nov-13,4798.4,4833.95,4798.4,4823,818573210,13636.31
03-Nov-13,4843.2,4847.05,4836.15,4840.15,154296117,1944.47
05-Nov-13,4815.85,4836.95,4790.35,4808.2,712156962,12158.38
06-Nov-13,4813.1,4827.5,4781.05,4784.65,598400277,10273.98
07-Nov-13,4794.2,4831.95,4748.3,4752,606093919,11112.09
08-Nov-13,4741.6,4754.35,4710.1,4725.9,530591303,10804.68
11-Nov-13,4710,4725.8,4675.55,4680.35,511163730,10367.36
12-Nov-13,4686.8,4701.65,4634.3,4637.35,527530071,10126.55
13-Nov-13,4623.65,4654.15,4605.15,4614.65,508270414,10922.25
14-Nov-13,4648.3,4698.2,4648.3,4670.1,466180382,9725.89
18-Nov-13,4706.9,4763.3,4706.9,4760.65,500152067,10186.3
19-Nov-13,4764.75,4779.45,4754.2,4771.75,551533871,10301.97
20-Nov-13,4762.45,4778.05,4709.5,4720.05,599711558,10325.45
21-Nov-13,4702.65,4702.65,4623.85,4631.85,486703435,9476.15
22-Nov-13,4653.25,4668.95,4617.15,4632.45,438104233,8426.66
25-Nov-13,4661.35,4719.95,4661.35,4716,428712454,9263.28
26-Nov-13,4706.35,4718.75,4673.15,4679.15,680340969,14532.39
27-Nov-13,4683,4690.1,4659.25,4679.85,458159638,9292.33
28-Nov-13,4704.55,4722.7,4696.5,4708.8,720142017,12046.91
29-Nov-13,4717.15,4773.5,4717.15,4770.1,578139547,9660.14
02-Dec-13,4770.85,4812.4,4770.85,4804.4,498158889,9176.68
03-Dec-13,4796.2,4815.95,4788.7,4795.9,519665252,9426.21
04-Dec-13,4787.65,4803.75,4758.85,4764.55,695838009,9879.35
05-Dec-13,4836.5,4857.85,4809.85,4815,637327138,12402.91
06-Dec-13,4811.9,4838.05,4809.25,4830.8,534043508,9928.16
09-Dec-13,4938.75,4938.75,4887.7,4898.15,598463367,12605.24
10-Dec-13,4893.4,4894.95,4855.4,4873.8,615540644,13082.56
11-Dec-13,4857.7,4865.85,4835.65,4855.6,482924059,9582.89
12-Dec-13,4834.8,4840.35,4806.35,4810.55,460467755,8745.41
13-Dec-13,4785.6,4791.3,4752.3,4756.05,458384577,9935.96
16-Dec-13,4759.05,4773.55,4746.25,4756,437090583,9428.34
17-Dec-13,4774.8,4786.25,4745.2,4748.5,473504130,10121.29
18-Dec-13,4743.45,4817.55,4743.45,4809.65,607175074,12873.42
19-Dec-13,4834.7,4841.75,4769.8,4780.6,760359446,13608.86
20-Dec-13,4788.6,4868.1,4787.1,4861.65,615900300,11748.38
23-Dec-13,4857.75,4901.1,4857.75,4878.85,587790997,9837.59
24-Dec-13,4888.15,4896.6,4868.8,4876.1,538207900,8917.48
26-Dec-13,4880.6,4905.65,4876.9,4887.85,764371429,11784.36
27-Dec-13,4900.45,4922.75,4900.45,4914.7,489196951,8027.52
30-Dec-13,4931.3,4937.25,4887.65,4899.95,436835626,7894.36
31-Dec-13,4914.2,4921,4898.45,4914.85,478113332,7150.31
01-Jan-14,4928.8,4932,4915.95,4921.25,475576268,5502.1
02-Jan-14,4922.5,4961.45,4842.55,4848.95,785294354,11279.91
03-Jan-14,4830.15,4857,4814.85,4850.65,551021592,9832.82
06-Jan-14,4858.85,4858.85,4829.65,4845.05,518164116,9490.08
07-Jan-14,4854.65,4868.25,4811.45,4820.25,639875395,10716.27
08-Jan-14,4832.9,4849,4822.3,4833.55,625371696,11173.42
09-Jan-14,4839.4,4844.9,4806.25,4820.15,575010999,10672.93
10-Jan-14,4828.4,4868.45,4798.05,4813.95,583498105,12312.66
13-Jan-14,4825.1,4877.8,4825.1,4869.95,473319730,9980.97
14-Jan-14,4861.3,4875.95,4844.95,4850.75,421986727,8255.88
15-Jan-14,4867.15,4902.2,4867.15,4899.7,507912162,10683.03
16-Jan-14,4913.2,4917.2,4882.35,4891.4,473078584,10761.88
17-Jan-14,4883.45,4896.55,4832.95,4841.3,490382017,11779.72
20-Jan-14,4840.3,4880,4833,4878.25,438477216,9234.41
21-Jan-14,4889.9,4900.45,4876.7,4886.7,455554646,9745.19
22-Jan-14,4884.05,4911.15,4872.65,4903.95,442713988,9748.42
23-Jan-14,4894.25,4909.95,4892.55,4903.5,427727014,9697.58
24-Jan-14,4875.25,4893.2,4835.15,4836.7,448549342,9989.51
27-Jan-14,4780.95,4780.95,4722.45,4725.6,554711198,11140.31
28-Jan-14,4723.25,4748.3,4694,4720.6,557172172,11941.34
29-Jan-14,4746.05,4756.45,4714.1,4720.6,467843905,10324.69
30-Jan-14,4680.9,4680.9,4645.25,4675.1,683730592,13386.93
31-Jan-14,4685.3,4714.65,4680.35,4709.15,531659255,10263.48
03-Feb-14,4690.15,4702,4643.65,4648.55,448706307,9095.19
04-Feb-14,4609.8,4662.25,4596.05,4652.5,535569356,10686.7
05-Feb-14,4656.35,4676.25,4632.9,4671.85,480236553,10210.82
06-Feb-14,4680.55,4695.75,4638.05,4681.35,496107496,10711.84
07-Feb-14,4711.15,4713.05,4679.85,4701.7,490834323,9908.16
10-Feb-14,4709.45,4714,4688.45,4692.55,428598632,8324.73
11-Feb-14,4705,4713.75,4693.95,4699.6,397523690,8951.5
12-Feb-14,4717.15,4730.25,4706.7,4711.95,411284603,9373.33
13-Feb-14,4715.45,4718.55,4643.55,4650,430785303,8585
14-Feb-14,4664.4,4682.4,4632.85,4677.8,427535836,9333.54
17-Feb-14,4685.15,4695.45,4672.15,4690.45,355124526,7694.98
18-Feb-14,4689.65,4740.8,4688.7,4731.5,395423560,8438.8
19-Feb-14,4735.3,4756.65,4733.95,4752.9,354197867,7426.43
20-Feb-14,4733.1,4739.7,4713.95,4716.35,448856826,8272.43
21-Feb-14,4728.15,4764.9,4728.15,4762.75,412793229,7706.41
24-Feb-14,4755.3,4786.25,4752.7,4783.15,407957990,7750.25
25-Feb-14,4797.6,4808.75,4780.1,4793.9,437175218,8628.93
26-Feb-14,4796.9,4819.4,4796.9,4816.4,563905542,11547.04
28-Feb-14,4814.45,4852.05,4814.45,4849.5,568401781,14145.44
03-Mar-14,4842.3,4857.85,4809.55,4816.3,496592115,9707.1
04-Mar-14,4815.2,4875.2,4815.2,4873.2,531570531,10608.15
05-Mar-14,4896.2,4906.2,4871.25,4900.85,558982948,11034.2
06-Mar-14,4913.75,4961.95,4913.75,4959.1,656377306,12015.98
07-Mar-14,4971.05,5040.95,4971.05,5033.85,914472382,18424.51
10-Mar-14,5010.35,5060.7,5010.35,5046.45,737157568,15997.28
11-Mar-14,5048.65,5069.1,5016.4,5026.95,741470716,14503.49
12-Mar-14,5017.05,5050.15,5011.6,5028.7,562040795,10831.6
13-Mar-14,5016.6,5063.65,4995.85,5007.2,598453298,13354.45
14-Mar-14,4977.45,5019.65,4962.95,5011.55,545213922,11477.08
18-Mar-14,5031.6,5063.8,5020.8,5035.4,563025667,12098.26
19-Mar-14,5047.7,5055.4,5030.95,5044.2,545243292,12779.69
20-Mar-14,5032.85,5045,5008.5,5014.8,508813911,10825.11
21-Mar-14,5037.55,5041.7,5024.45,5031.05,587523142,13864.45
22-Mar-14,5036.8,5040.9,5030,5037.5,76401652,1161.02
24-Mar-14,5049.9,5095.1,5049.9,5091.2,519220539,10963.15
25-Mar-14,5071.05,5105.35,5071.05,5102.75,562887602,11737
26-Mar-14,5121.9,5132.2,5097.05,5114.7,685260863,12757.78
27-Mar-14,5121.65,5165.8,5117.4,5146.2,887309769,19720.06
28-Mar-14,5170.5,5206.65,5161.1,5202.15,703647503,12986.28
31-Mar-14,5224.45,5234.3,5188.05,5224.85,823691758,14243.59
